@relation 'AT: car-training-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R22-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.573persons=4-0.405safety=med+0.346safety=high-0.327persons=2+0.296lug_boot=big-0.262lug_boot=small-0.248persons=more-0.142doors=2-0.089maint=high-0.087buying=low+0.083maint=vhigh+0.071doors=4+0.06 safety=low+0.051doors=5more+0.051buying=med+0.046buying=high+0.041maint=low-0.034lug_boot=med-0.033maint=med+0.022doors=3...' numeric
@attribute 0.501safety=low-0.475persons=more+0.404persons=2-0.341safety=med-0.241lug_boot=big+0.203lug_boot=med-0.167doors=3-0.159safety=high+0.157doors=2+0.138buying=vhigh-0.115maint=low-0.111buying=med+0.082maint=med+0.065persons=4+0.051doors=4+0.048maint=high-0.045doors=5more-0.041buying=high+0.037lug_boot=small-0.016maint=vhigh... numeric
@attribute 0.558lug_boot=med-0.474lug_boot=small-0.384safety=low+0.341safety=high+0.275persons=2-0.175doors=5more-0.169persons=4+0.117doors=3-0.108persons=more-0.086buying=low-0.083lug_boot=big-0.08maint=high+0.075maint=low+0.057maint=med-0.053maint=vhigh+0.052buying=high+0.046buying=vhigh+0.043safety=med+0.043doors=2+0.016doors=4... numeric
@attribute '0.498lug_boot=big+0.458persons=2-0.412lug_boot=med-0.379persons=more-0.228safety=low+0.206safety=med-0.187doors=3+0.139buying=med+0.126doors=5more+0.105doors=4-0.103maint=low-0.098buying=high+0.088maint=high-0.085lug_boot=small-0.084persons=4-0.072buying=low-0.046doors=2+0.04 maint=med+0.032buying=vhigh-0.025maint=vhigh...' numeric
@attribute '-0.533safety=high-0.5lug_boot=small+0.309lug_boot=big+0.307safety=med+0.226safety=low+0.192lug_boot=med+0.186doors=4+0.158buying=low-0.148persons=2-0.141doors=5more-0.137maint=med-0.136buying=med-0.114doors=3+0.109persons=4+0.098maint=low+0.065doors=2-0.06buying=vhigh+0.056maint=high+0.04 persons=more+0.037buying=high...' numeric
@attribute '0.48 persons=4+0.47 safety=med-0.387persons=more-0.36lug_boot=big-0.289safety=low+0.222lug_boot=small-0.191doors=2-0.182safety=high+0.138lug_boot=med+0.102doors=4-0.102buying=high-0.097persons=2+0.083buying=vhigh+0.07 doors=3+0.05 buying=med-0.04maint=low+0.031maint=vhigh-0.031buying=low+0.02 doors=5more+0.014maint=med...' numeric
@attribute '0.581maint=med-0.495doors=2-0.427maint=high+0.258doors=3-0.203maint=low+0.167doors=4+0.144buying=low+0.135safety=low-0.124safety=high-0.112persons=4-0.079buying=vhigh+0.077doors=5more-0.069lug_boot=small-0.064buying=med+0.061lug_boot=big+0.06 persons=2+0.052persons=more+0.047maint=vhigh-0.01safety=med+0.008lug_boot=med...' numeric
@attribute '-0.502buying=low+0.389buying=vhigh-0.388maint=high-0.348doors=5more+0.261maint=vhigh+0.233maint=low+0.225buying=high+0.207doors=3-0.179lug_boot=med-0.123safety=high-0.111buying=med-0.099maint=med+0.097lug_boot=small+0.081lug_boot=big+0.081doors=2+0.065safety=low+0.06 doors=4+0.058safety=med+0.057persons=2-0.037persons=4...' numeric
@attribute 0.497buying=high-0.481maint=vhigh-0.469buying=vhigh+0.371maint=low+0.218maint=med-0.16persons=more+0.144doors=2+0.129lug_boot=small-0.117maint=high-0.109lug_boot=med-0.108doors=5more+0.101persons=4+0.057persons=2+0.034safety=med-0.021doors=4-0.021buying=med-0.02lug_boot=big-0.017safety=high-0.017doors=3-0.016safety=low... numeric
@attribute '-0.683doors=4+0.296doors=3-0.293maint=vhigh+0.291buying=vhigh+0.275maint=med+0.202doors=5more+0.191doors=2-0.141lug_boot=small+0.14 lug_boot=big-0.135safety=high-0.121buying=low-0.115buying=high+0.114persons=4+0.086safety=med-0.069persons=2-0.056buying=med+0.054maint=high+0.049safety=low-0.046persons=more-0.043maint=low...' numeric
@attribute 0.666buying=med+0.416maint=low-0.358buying=high-0.239maint=high+0.181safety=low-0.176buying=vhigh-0.158maint=med-0.142safety=high+0.137doors=5more-0.127buying=low-0.108doors=2+0.102lug_boot=med-0.091doors=4+0.087persons=2-0.069persons=4+0.065doors=3-0.054lug_boot=small-0.048lug_boot=big-0.039safety=med-0.018persons=more... numeric
@attribute '-0.544buying=low+0.445buying=high-0.42maint=low+0.311buying=med+0.259maint=high-0.207buying=vhigh+0.17 doors=5more+0.141lug_boot=med+0.133maint=vhigh-0.132safety=high-0.097doors=2-0.094lug_boot=small+0.093safety=low+0.062persons=more-0.047lug_boot=big-0.04doors=4+0.039safety=med-0.032persons=4-0.032doors=3-0.029persons=2...' numeric
@attribute '0.614doors=5more-0.424doors=3-0.376maint=high+0.283maint=vhigh-0.256buying=med+0.212buying=high-0.208doors=4+0.18 maint=low+0.101lug_boot=med-0.079maint=med+0.075safety=med-0.068safety=low-0.058lug_boot=big-0.043lug_boot=small+0.034persons=2+0.03 buying=low-0.02persons=4+0.017doors=2-0.014persons=more+0.013buying=vhigh...' numeric
@attribute '0.506doors=2+0.443maint=vhigh-0.336buying=vhigh-0.297maint=low-0.289maint=high-0.274doors=5more-0.227doors=4+0.205buying=low+0.197buying=med+0.152maint=med+0.1  persons=4-0.074persons=more-0.07safety=low+0.069safety=med-0.064buying=high-0.039lug_boot=med+0.036lug_boot=big-0.027persons=2-0.01doors=3+0.002lug_boot=small...' numeric
@attribute 0.528doors=3-0.434maint=med-0.283doors=4-0.265doors=2-0.258buying=vhigh+0.255maint=vhigh+0.244buying=low+0.226persons=2-0.193persons=more+0.193buying=high-0.181buying=med+0.144maint=high+0.055safety=low+0.042maint=low-0.042lug_boot=med+0.037lug_boot=big-0.035persons=4-0.035safety=high+0.031doors=5more-0.02safety=med... numeric
@attribute quality {unacc,acc,good,vgood}

@data
0.688081,-0.348066,0.694412,1.953026,-0.524674,-1.476291,0.037451,-1.388025,0.624731,-0.041951,0.771913,-2.256458,1.843738,-0.826885,1.215777,unacc
-0.862437,-0.344112,-1.677805,-1.503892,-1.393718,-0.658773,2.034284,0.300564,0.298118,0.895854,1.573557,0.852857,-2.028631,0.483845,-0.461892,unacc
-0.524754,-0.285968,-2.609108,-0.926286,-1.1796,-0.736373,0.392546,-0.149874,-1.541483,-0.641566,2.061738,1.567843,1.230891,0.562961,-0.030254,unacc
-1.788396,-0.968125,0.815712,-1.581557,1.616625,0.023634,-0.578557,-0.651228,-1.323038,-0.441161,-0.478845,-0.635807,1.120326,2.573783,0.015935,unacc
-1.779455,-1.844001,-1.451221,0.145757,-1.282679,0.831533,1.303261,-1.004996,0.192261,0.754014,1.27473,1.208079,0.690081,0.166753,-1.78329,acc
-0.793215,0.618249,-0.488688,1.154379,-2.337443,-0.160733,-0.751645,-2.78323,-0.184553,-0.415262,-0.74791,-0.796786,0.597396,-0.878198,1.382447,unacc
0.491954,1.720732,-1.827514,-1.088243,-0.428724,0.229972,0.100607,0.747664,2.419654,0.844426,-1.307847,0.806574,0.070303,1.427093,-1.096014,unacc
-0.138541,0.863933,0.154632,-1.919586,1.219331,-0.653637,0.732024,1.363957,-2.875149,-1.577483,-0.089119,0.380895,0.25852,-0.641395,-1.022479,unacc
-1.267029,0.026363,2.12187,-0.197245,0.525216,1.081019,0.834792,1.483661,-0.069355,-0.222748,-0.394655,1.594635,0.613022,0.876683,2.629239,unacc
-0.917328,2.370269,0.160882,-0.070287,0.73709,-0.565483,-0.037264,-2.969907,-0.687044,0.275911,0.267457,0.179607,0.773559,-1.115232,1.475995,unacc
-0.459937,0.126129,-0.296006,-2.285671,1.231437,-1.267941,0.459018,-1.705989,-0.026651,0.100396,1.552632,-1.186219,1.952646,-1.236614,0.350936,unacc
-1.738803,-0.488342,-0.213662,1.044022,-1.343177,1.611811,0.524085,1.291175,-0.760488,-0.389062,1.650136,0.791867,-0.777673,1.570096,1.861022,unacc
0.054791,1.456247,-0.465688,1.690886,0.616243,-1.831543,-0.623324,0.975111,-0.811477,-0.126467,1.730059,0.857498,-0.087329,2.527079,0.250613,unacc
0.039063,1.068059,2.458142,0.348963,-0.394214,-0.315499,-0.71468,-0.751535,0.673076,-2.139621,-1.481953,1.492779,-0.578657,-1.468178,0.447567,unacc
-2.217965,1.12781,1.881908,0.344142,0.943279,0.604885,0.655788,-1.327019,0.767545,0.827305,-0.577862,-1.076857,0.374907,1.983901,-0.686235,unacc
-1.034299,1.687308,-0.715186,-0.275695,-1.388682,-0.389513,2.195844,1.243907,1.956832,0.713037,-0.580419,0.961974,-0.843674,-0.021893,1.295144,unacc
-1.309172,-1.472976,-0.298077,0.849343,1.532527,-0.856405,-2.070039,0.446525,-1.33944,1.61099,-1.419437,0.019233,-0.785964,-0.215779,-1.241745,unacc
-1.395843,0.439434,2.107761,0.101675,0.300355,1.506501,0.657093,1.860094,-2.296523,0.712099,0.027684,0.091326,0.152763,0.250706,1.589573,unacc
1.816614,1.315693,-1.26783,0.299009,1.338184,-0.538897,-1.018625,1.931175,-1.749206,1.059632,-0.551844,-0.349532,0.422717,1.563692,-0.475122,unacc
-0.577364,1.723393,2.505149,0.301976,-0.897055,-0.560133,-2.407532,-0.326317,-1.175346,0.798576,-1.097536,-0.140622,-0.521584,-0.417764,-0.548844,unacc
-0.874075,2.592394,0.603198,-0.12124,1.492489,-0.377437,0.169206,-2.024995,-0.484675,-1.761166,-0.260948,-0.3068,-1.129248,-1.000199,0.755218,unacc
1.154006,-2.340783,0.200247,0.116514,-0.404819,-2.262505,-0.313053,0.12018,1.321694,0.017345,0.013387,0.214747,2.164134,-1.546022,0.209419,acc
0.180463,-1.332801,1.621923,-2.303389,-0.5807,-0.758178,0.91184,-0.738828,-1.800446,-0.655491,-0.298021,-0.851713,-0.083026,1.24971,1.823024,acc
1.530896,0.705659,0.426078,-1.893898,0.758795,0.879472,0.054814,0.444977,0.706037,0.806261,3.117909,0.116885,-1.139121,-0.266425,0.867651,unacc
-0.440612,-0.261347,-1.615793,0.35133,0.743475,2.628901,-0.666807,-1.652464,0.219731,-1.596968,-1.386539,-0.926445,-1.244719,-0.349625,0.140603,acc
-1.638763,0.182166,-0.299599,1.173059,-0.246589,1.329314,0.452872,1.723767,0.425699,-2.782202,-1.086783,1.077397,0.81796,0.466828,0.845677,unacc
-1.356735,-0.363266,2.268421,0.17144,0.387296,1.268223,0.110345,0.629357,0.718472,0.499304,2.980182,0.011009,-0.71986,-0.24108,1.259891,unacc
0.798658,0.926357,-2.606689,-0.959445,-0.087845,0.751741,-0.053364,-1.154126,1.034594,0.13748,1.115033,-1.887149,1.632566,-0.779713,0.787186,unacc
-1.256694,0.307242,2.182484,0.300478,1.483884,0.985726,0.039132,1.061949,1.904658,-1.893835,0.243263,0.296538,0.875774,-1.344348,0.244546,unacc
-0.62084,0.918937,0.266649,0.992615,-2.025851,0.071369,1.764265,-1.174513,0.78519,-1.946478,-1.089167,-1.810001,-0.623507,0.249973,-0.662709,unacc
-0.798752,0.223178,-2.335773,-1.464043,0.256363,-0.736307,1.079228,-0.099259,-1.303241,-2.825048,-0.305819,-0.891767,-0.007974,0.689595,0.231291,unacc
1.154918,1.45557,0.25152,-1.563208,1.174678,0.279326,-1.677187,0.147728,1.075194,0.551434,2.718895,-0.031236,-0.110802,0.913335,-0.970938,unacc
-1.15867,-0.135593,0.149081,2.732843,1.915512,0.174444,-0.026684,-1.486899,-0.187981,-1.386503,-1.045329,-0.818571,-1.163433,-0.547056,0.761024,unacc
-1.270305,-0.64324,0.384754,2.056246,1.221651,0.104473,0.190164,-1.140865,-0.178393,0.871673,-0.684237,-0.800541,-1.674419,-0.050425,2.642869,unacc
-0.653363,1.967577,-1.204173,0.250959,-0.419165,-0.279067,0.760576,1.738381,0.319599,-2.861461,-0.620643,1.190553,0.513041,0.172256,1.006006,unacc
-1.771821,1.189344,1.933204,0.432364,0.716237,0.906356,-1.074908,1.562845,-1.927365,0.457272,-0.37133,-0.056795,1.181082,1.430466,-0.249016,unacc
1.75505,-0.375853,-0.309428,-0.540194,-1.219149,1.001725,-0.73078,1.064245,2.394714,-2.278052,-0.634377,-0.573977,0.28035,-1.132659,-0.241241,acc
-0.593939,-0.434076,1.387657,-1.711946,0.003333,-1.442855,-1.911181,-2.54039,-0.571019,-0.099858,-1.205051,-0.719634,-0.582339,0.725553,-0.283893,acc
0.199331,-0.800499,1.64526,-1.426794,0.003477,-0.937227,-0.730605,-0.916253,0.210137,-2.091767,-1.703804,1.687221,-0.678967,-1.569076,-0.442969,acc
0.709646,-1.876394,0.703679,-0.280346,0.0726,-2.744576,-1.621736,1.113878,1.902809,-0.016382,-0.55294,-0.401752,0.778659,0.245402,-0.468102,acc
0.445877,-0.340085,0.609688,0.084569,0.329371,2.494566,1.121023,-1.625414,0.244222,1.393652,1.499203,1.505566,0.982097,0.450102,-1.543604,acc
0.014345,-1.971666,-0.394892,-1.122877,-2.726929,-0.391874,0.266556,0.741609,-1.331677,-0.810363,1.210095,0.622282,-1.053016,1.324885,0.938984,acc
1.889508,-0.121975,1.115333,-1.122194,-0.231046,0.799841,-0.4376,-2.13973,0.527801,0.048861,0.761739,-1.865124,2.0685,-0.716229,0.497075,vgood
0.020436,-1.096679,1.912633,-1.664769,-0.580574,-1.335607,-1.879185,-0.217458,0.51644,-0.176823,2.141128,-0.306697,0.033116,0.693469,-1.500736,good
1.72339,-0.76084,-0.901481,0.058318,-2.377275,1.166146,-1.082885,-0.659292,0.99657,-0.106012,2.269855,-0.391129,1.09851,-0.641055,-0.386965,good
1.040685,-1.227661,-0.432694,1.149978,2.556244,1.313343,0.122289,-0.257258,1.029015,-1.223658,0.133284,-2.386118,0.001622,-0.298313,-0.026066,good
1.445148,0.342414,1.618765,-1.519054,0.246374,0.317771,-1.746283,-1.146032,1.108916,0.015134,0.195412,-2.481623,0.683026,1.075195,-0.180447,good
2.521931,-1.350073,0.434632,0.082239,0.080939,-0.138585,0.097533,-0.296073,0.930353,0.565363,0.276186,-2.732116,-0.684397,0.054005,1.824277,vgood
0.96178,-0.00943,-0.567031,-0.825347,-1.219292,0.496096,-1.911355,-0.559892,1.613558,-0.286143,-0.135624,-2.980832,0.376977,1.16197,-0.082165,good
2.950817,-1.129447,0.36794,1.24564,0.094237,0.119366,-0.599527,0.25219,0.884892,-1.546409,1.754246,-0.776941,-0.837353,-0.454226,-1.039889,vgood
-2.364531,-1.295314,-1.111073,-0.687851,0.041275,-0.047061,-2.169227,0.103521,1.201775,0.079463,-1.854572,1.421948,-0.292649,0.338403,-0.269931,unacc
-0.754207,1.434482,2.20054,0.063811,-0.394358,-0.821128,-1.895255,-2.375673,-0.10808,-0.147712,-0.9832,-0.914076,-0.482029,0.826451,0.606644,unacc
0.728068,-1.552131,-0.169857,0.855062,-0.726336,-1.756292,-1.00296,-0.932022,-2.028805,1.175561,-1.0713,0.271705,0.424477,-2.151516,-0.595725,unacc
1.91445,0.050103,-1.101594,-0.448719,1.689806,-0.36501,0.646841,0.10339,0.932504,0.95526,0.960516,-2.254932,-0.814283,-0.096254,2.016107,unacc
-0.895958,0.009756,0.324394,2.91115,0.213609,0.291449,1.564009,0.28135,-0.690241,2.102724,-0.444111,-0.085519,1.381723,-0.893168,-0.998068,unacc
-0.943305,-0.225715,-2.481802,-1.591964,-0.23423,-1.089617,0.293946,-1.119849,0.477991,-0.200881,1.221596,-1.685428,1.646598,-1.149838,0.449218,unacc
-0.310687,0.293253,-0.169999,-1.47005,0.010411,-0.955174,1.776038,-1.576522,-0.418481,0.976032,2.071907,1.820444,0.69121,-0.214594,-1.721243,unacc
1.1656,-2.503645,0.050511,0.664074,-0.807546,-1.910038,-0.458687,-0.658445,0.12592,0.152308,2.389214,-0.088812,1.079486,-0.939385,-0.657081,vgood
2.01575,0.276871,-1.397881,-0.269845,1.424999,-0.199747,1.225653,0.179068,-1.051097,0.36817,-0.038494,-0.974865,-0.566048,1.628147,2.518956,unacc
0.243721,0.116323,1.197844,1.556166,-0.047255,-1.958361,-1.271232,-0.394328,1.205846,-0.075678,0.205586,-2.872957,0.458264,0.964539,0.538256,unacc
0.192614,-1.013408,-1.163721,-0.154807,0.766203,-1.937656,0.001731,-0.396671,-0.783304,0.986673,1.399205,1.480261,-2.74359,-0.457496,0.930339,unacc
0.362832,1.642169,-2.140534,-0.977432,0.015083,0.185915,-2.208833,0.083858,1.652279,0.338564,-1.494995,1.333383,-0.6116,0.413956,0.228365,unacc
-0.760056,-1.072941,-0.629157,-0.531434,-2.142896,-1.076551,-2.556465,-1.059953,-0.10225,-0.25473,0.303065,0.754362,-1.55233,0.800727,-1.167932,unacc
-1.744307,0.549507,2.2436,-0.04543,1.205905,0.31561,-1.476021,1.110734,2.283404,0.109515,0.205341,0.166447,1.393106,0.332043,0.287801,unacc
1.324867,1.006907,1.56738,-0.841262,-0.352979,0.659498,-2.770768,-0.525311,-1.081682,1.184792,-1.42595,-0.147902,-0.635926,-0.148537,-1.101412,unacc
-1.53633,0.253741,2.375183,-0.047302,0.24956,1.040544,2.053211,0.643153,1.558289,1.093573,-0.715523,1.348027,-0.232707,0.185903,1.036533,unacc
0.662272,0.05607,1.070538,2.221844,-0.992625,-1.605118,-1.172632,0.575648,-0.813628,-0.516364,1.045728,0.380314,0.042557,2.677338,0.058783,unacc
-2.088973,-0.142568,-0.764346,1.105893,-0.459345,1.140492,0.002167,-0.969746,1.047029,-0.169476,0.977307,-1.993026,2.051827,-0.754368,1.179426,unacc
0.560972,-0.170697,1.366825,2.04297,-0.727818,-1.770381,-1.751445,0.49997,1.169973,0.070726,2.044738,-0.899753,-0.205678,0.952938,-0.444065,unacc
-2.256974,0.311577,-0.80732,1.43471,-0.999807,1.26528,1.799399,-1.734576,0.691072,0.559755,-0.342571,-0.959567,1.454333,0.279252,0.089568,unacc
-0.246281,-0.401519,-0.762491,-0.197913,-0.896891,2.863981,1.347204,1.406731,-0.070572,2.113358,-0.952635,-0.661771,-1.113357,-0.084072,-0.45742,unacc
-0.781935,-2.034861,-0.224261,0.28967,1.589237,-1.197355,-0.80132,1.574405,0.027458,-0.134316,-1.33376,1.242343,1.201927,2.114116,0.066248,unacc
-0.723891,-0.181189,0.780819,2.561277,1.193869,0.054013,1.948178,0.849829,1.739296,-0.8692,-1.394855,0.931384,-0.060824,-0.152157,-0.679178,unacc
0.758431,-0.345338,0.798692,-0.116327,1.360426,2.723088,0.109074,0.160007,-1.181053,-1.959746,1.291666,1.265767,-0.074981,1.255916,-0.671673,acc
1.097218,-2.789166,0.7285,-0.063476,-0.746009,-1.791963,-0.035369,0.632501,0.337877,0.373407,2.221901,-0.55719,-1.334307,-0.32772,0.503988,vgood
-0.895763,0.841941,0.170149,-2.303659,1.334365,-1.833767,-1.69645,-0.468004,0.591034,0.30148,-1.057396,2.034313,-0.29152,-0.042944,-0.207885,unacc
1.829968,0.33556,2.054958,-1.282762,-1.212668,1.3037,1.270673,0.435743,-0.683464,1.945479,-0.839788,-0.526589,-0.982342,-0.31516,-0.587203,acc
1.543795,-0.143833,-0.794719,-0.160425,-2.515011,0.938467,0.859982,-0.645497,1.836388,0.488257,-1.42585,0.945889,1.585662,-0.214072,-0.610323,acc
-1.095167,-2.005056,1.159251,-1.425443,0.52018,0.811759,0.673232,0.540318,-1.728068,-0.039931,1.759321,1.485518,-0.571935,1.382422,0.872203,acc
-0.758907,2.334917,1.339026,-0.96753,1.033329,-1.292772,-1.168317,1.125348,2.177304,0.030256,0.671482,0.279603,1.088187,0.037471,0.44813,unacc
-0.724404,-2.513297,-0.937137,1.494843,0.877241,-0.44735,-0.729292,-1.702232,-0.889161,0.844833,1.100378,1.835482,-0.024878,-0.774589,-0.391058,acc
-1.524736,0.090879,2.225447,0.500257,-0.153167,1.393011,1.907577,-0.135473,0.362515,1.228536,1.660304,1.044468,-1.317354,0.79254,0.170033,unacc
-0.127605,0.045741,0.8001,-0.201481,1.250598,1.96844,-2.4971,-1.295521,0.057962,0.854063,0.745728,1.415876,-1.08528,1.22839,-0.896745,unacc
-1.966108,-1.444128,-1.051366,-0.948605,-0.126877,0.037471,-1.078207,1.607834,0.341506,-0.730997,-1.346556,1.141748,1.234983,2.04232,-0.001604,unacc
-0.354743,-0.404909,-1.745089,0.291472,-0.455731,2.484911,1.436163,-1.933571,0.784737,0.945971,-0.670985,-0.966847,1.33999,0.548479,-0.463,acc
0.841912,1.148482,-2.164372,-1.010397,0.667554,0.939787,0.153106,-0.209214,1.236963,-1.899597,0.586628,-2.373556,-0.270241,-0.66468,0.06641,unacc
-1.087592,-1.910702,-0.542979,0.350425,1.867073,-1.032868,-0.466742,-0.098518,-1.132443,-0.145758,-0.797085,-1.03442,0.781222,2.732354,0.182069,acc
-1.555666,0.692819,-2.021345,-1.660007,-0.297272,-1.446899,0.782495,-0.890982,0.703149,0.494624,-0.664609,-1.268467,-0.33637,1.675206,-1.318161,unacc
-1.725885,0.87377,1.370064,1.089978,0.406968,1.303894,-0.857246,-0.935165,-1.64821,1.301459,-0.313019,0.839904,1.038924,-2.064875,0.160178,unacc
-0.636071,-2.598468,0.232475,0.079026,1.2133,-0.336991,0.17417,2.172409,-0.585266,1.642447,0.486603,-1.392913,-0.534886,-1.416022,0.362322,acc
-2.830456,0.697403,-0.616908,1.148661,-0.07858,0.739154,-1.818724,-1.404684,0.504812,0.020167,-1.096047,-1.049257,-0.613044,1.057539,0.736427,unacc
0.149874,1.096575,0.111919,0.96258,0.327432,-1.62434,2.472731,1.210477,1.642784,1.309717,-0.567623,1.062569,-0.87673,0.049902,1.362996,unacc
0.120587,-0.151954,-1.706083,0.324103,0.882531,-1.982716,-0.453652,-0.532558,-2.026654,1.565458,-0.38697,0.748889,0.294591,-2.301775,-0.403895,unacc
-0.000497,-0.131628,0.127686,-0.291425,1.453742,2.26253,-0.708204,-3.183516,-0.487279,0.741386,-0.527097,0.059171,0.964136,-0.551434,0.763097,acc
-1.730352,0.885546,1.820792,0.69005,1.221258,1.275002,2.170941,-1.375804,0.388799,-1.176045,-0.53994,-0.946765,-0.142426,0.30751,-0.72949,unacc
-0.821559,-1.71524,-0.359193,1.195251,1.810506,-0.186288,-0.554886,0.39774,-1.718186,-0.392361,-1.381516,0.149325,-1.303297,-1.89217,-1.285,unacc
0.008841,-0.933817,2.06237,-2.212329,-0.177847,-1.688074,-1.73355,0.561168,1.712214,-0.311786,-0.234699,-0.003138,1.117763,0.086832,-0.634236,acc
-0.524436,-2.090822,-0.003198,0.755623,1.907162,-0.26702,-0.042678,1.826375,-0.594854,-0.61573,0.125511,-1.410943,-0.023899,-1.912653,-1.519522,acc
1.750805,0.218255,1.937483,-1.579809,-0.031462,0.153284,-2.080861,0.52689,2.268818,0.026575,-0.341262,-0.20486,1.103731,0.456957,-0.296268,acc
-2.223815,-1.379612,-0.947789,-0.251103,-0.80526,0.349463,-0.005422,-0.011299,0.773375,0.720287,0.708403,0.59158,-0.695393,1.958177,-2.460811,unacc
-1.063586,0.438778,-2.533188,-0.914172,-0.833583,-0.74789,-0.730539,-0.499128,-1.712607,0.968777,-0.399766,0.648294,0.327646,-2.37357,-0.471748,unacc
-1.20142,0.9661,-0.148569,-2.242904,1.612201,-1.66928,-1.361873,-2.140927,-0.568868,0.290039,-0.520721,-0.24245,-0.712225,0.575294,-0.092063,unacc
2.260974,0.851303,-1.771262,0.695869,0.860764,-0.056827,0.290058,0.937478,-2.33032,1.093359,0.014483,0.266967,1.808191,-0.227733,0.202399,unacc
-0.098549,-2.035572,0.051132,-1.84931,-2.059395,-0.909604,-0.166622,1.444556,1.847699,-0.358236,-0.166722,-0.354226,-0.216604,-1.006153,1.302635,acc
0.992902,-1.767731,0.027558,0.305191,0.363609,-1.744709,0.806807,-0.532152,-1.61944,-2.618264,-0.977353,-1.268356,0.088856,0.91165,0.107313,acc
1.290868,2.021258,-0.159258,-1.086171,0.334661,0.9592,1.396663,-0.45574,-0.89327,2.114277,0.011855,0.418972,1.301566,-1.077084,-1.556441,unacc
1.676127,1.13,-1.000408,0.150032,1.28739,-1.004854,0.377494,0.714234,2.105607,1.441106,-1.295051,0.907169,0.037247,1.498888,-1.028162,unacc
-1.040192,1.953529,-1.413616,1.059272,-0.653741,-0.011132,-0.476079,-0.544557,-0.015906,-1.916039,1.247168,1.167195,-2.099238,-0.925024,-0.128821,unacc
0.342168,-0.58968,-1.950984,-0.174815,1.217077,-2.15918,1.149645,-1.077601,-1.819658,-0.19129,0.235382,-0.304765,1.861777,0.646357,1.019919,unacc
-0.965917,1.972829,-1.393176,0.451855,-1.450219,-0.507589,1.772526,-0.047039,1.744874,0.491938,-0.413106,1.430352,1.570119,-0.633558,0.134075,unacc
0.231809,-0.919307,-1.829421,0.628334,-0.860639,2.713366,-0.262469,-0.198766,-0.87878,-0.223946,1.489035,1.252965,1.521777,1.227658,0.147385,unacc
-0.920324,0.795617,0.183726,1.244323,-2.540587,-0.454824,-2.54054,-0.895236,0.360689,-0.302585,0.524916,0.559919,-1.45202,0.901626,-0.277396,unacc
1.855723,0.512993,-1.10717,0.368774,1.425125,-0.777175,-1.565372,0.700438,1.265789,0.846838,2.400655,-0.429849,-0.449906,1.071906,-0.804804,unacc
-0.969114,0.178421,-2.105676,-1.323146,-0.70218,-1.218443,-0.916137,0.843824,-0.960369,-0.675293,1.495411,0.951345,-0.154583,2.354386,-0.707776,unacc
-1.691429,-2.420806,-0.580521,-1.458168,-0.277952,0.472353,0.074982,1.829405,1.955949,0.110919,0.051468,0.009801,-0.041571,-0.86184,1.334136,unacc
-1.920171,-1.759703,-1.614505,-0.290991,-0.436145,0.435009,-0.860544,-0.890176,0.620661,0.11319,-1.288246,2.038447,1.092825,-1.453021,0.40759,unacc
-0.087401,1.506256,-0.884789,1.750885,0.54373,-1.577928,2.38399,-1.753392,0.270925,1.077176,0.136365,-0.745816,1.116358,0.056476,0.317749,unacc
2.231701,-0.236918,-0.932613,0.038085,1.009243,-0.17703,0.166629,0.997687,0.896631,1.101664,2.799669,-0.281728,-1.478225,-0.107854,1.033785,unacc
1.923291,0.793159,-0.839959,0.118262,0.646646,0.020773,1.931796,1.387916,-0.490719,2.630779,-0.473698,-0.44802,-1.451331,-0.306849,-0.229239,unacc
-0.423124,-0.69043,-1.0671,-0.436077,-0.394194,2.602986,1.859481,-0.642625,0.996694,1.16707,-0.838299,-1.435224,-1.073803,1.160143,0.698068,acc
-2.053453,-1.334856,-1.177886,-0.392,0.153283,0.831599,1.989943,-0.954381,0.430502,-1.429467,-1.092828,-1.251532,-0.548784,0.293387,-1.521744,acc
-0.123361,-0.548368,-1.446812,0.838134,0.062911,2.816881,-1.147019,-0.758167,0.183858,-1.450564,0.452613,1.046759,-1.908661,-0.361226,-0.841718,unacc
-0.910387,-0.284469,-2.1001,-2.140639,-0.437499,-0.806278,1.296076,0.246775,-1.293653,-0.566871,0.055273,-0.873738,-0.51896,1.186226,2.113136,unacc
-0.511743,1.998077,1.499475,-0.9993,0.392585,-0.267144,0.385985,1.799031,-0.419021,1.219929,1.492834,-1.075585,-0.400391,-1.768266,1.247053,unacc
-0.451403,0.377552,-0.333283,-1.906799,0.856945,-1.351697,-0.387767,-1.461702,0.009919,0.335207,-0.491069,2.650812,1.093954,-1.834368,0.469637,unacc
-1.003153,-0.259813,-1.841089,-1.940641,-0.547184,-1.055297,-0.129522,0.415385,0.726518,0.25503,-0.989418,1.683225,-1.625887,-1.135929,1.728987,unacc
1.318827,-0.711982,-0.424372,1.567016,1.788739,1.739601,0.188824,1.867776,-2.021852,-0.864459,-0.980062,-0.332597,0.210303,0.181873,-0.678706,unacc
-0.923177,-0.137154,-2.668815,-0.665532,-1.011448,-0.820905,-0.698474,-1.654187,-0.681213,0.168893,1.553722,1.848044,-0.296741,-1.140956,-0.298581,unacc
