@relation 'AT: winequality-binary-training-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.509density-0.438alcohol+0.424residual sugar+0.404total sulfur dioxide+0.298free sulfur dioxide+0.212chlorides+0.172fixed acidity+0.149citric acid-0.14pH+0.042sulphates+0.005volatile acidity' numeric
@attribute '0.582fixed acidity-0.579pH+0.36 citric acid-0.291free sulfur dioxide-0.247total sulfur dioxide-0.209sulphates-0.063volatile acidity+0.05 alcohol-0.019density-0.017residual sugar-0.002chlorides' numeric
@attribute '-0.599volatile acidity+0.483citric acid+0.441sulphates+0.282free sulfur dioxide-0.201residual sugar+0.145pH-0.14chlorides+0.123total sulfur dioxide-0.113density+0.113fixed acidity+0.109alcohol' numeric
@attribute '-0.661chlorides-0.505sulphates+0.318free sulfur dioxide-0.283volatile acidity+0.267residual sugar-0.151citric acid+0.129alcohol-0.107pH+0.051total sulfur dioxide-0.051fixed acidity+0.013density' numeric
@attribute '0.625volatile acidity+0.379total sulfur dioxide+0.368alcohol+0.363free sulfur dioxide+0.206fixed acidity-0.204density+0.184sulphates-0.181chlorides-0.179pH-0.097residual sugar+0.081citric acid' numeric
@attribute '-0.563sulphates+0.54 chlorides+0.364free sulfur dioxide-0.289residual sugar-0.265density-0.183fixed acidity+0.163citric acid+0.152total sulfur dioxide-0.113volatile acidity-0.097pH+0.021alcohol' numeric
@attribute '0.703citric acid+0.439pH+0.291volatile acidity-0.277sulphates+0.209residual sugar-0.186free sulfur dioxide-0.182fixed acidity-0.118chlorides+0.113density+0.104alcohol-0.055total sulfur dioxide' numeric
@attribute '0.608fixed acidity+0.533pH-0.373residual sugar-0.272sulphates+0.223total sulfur dioxide-0.18citric acid-0.174alcohol-0.09chlorides+0.082density-0.075free sulfur dioxide+0.008volatile acidity' numeric
@attribute '0.629alcohol+0.448residual sugar+0.389chlorides+0.302fixed acidity+0.253pH-0.176citric acid-0.156total sulfur dioxide-0.141volatile acidity+0.121free sulfur dioxide+0.08 density-0sulphates' numeric
@attribute quality {'not good',good}

@data
3.012662,-0.73912,-1.237042,-0.297197,-1.601654,-0.352324,-0.136538,-1.009996,1.242468,'not good'
1.089012,0.655082,0.203009,-0.183856,-0.89493,-0.708391,-0.770464,1.7122,0.180493,good
2.447771,-0.310548,-0.034376,0.071691,-0.783028,-0.207345,0.783337,-1.159615,-0.034073,'not good'
1.305699,-0.057747,-0.041916,0.179841,0.45221,-0.29566,-0.895215,-1.166915,0.417402,good
0.192426,2.019818,0.079253,1.273182,-0.161665,0.551392,0.78305,-0.450786,-0.044401,good
1.965208,0.635194,-0.050486,-0.107168,0.024509,-1.057614,0.184194,1.310063,0.13274,good
1.431579,0.603145,1.019566,-2.284463,-0.69846,4.222923,0.310012,-0.515572,0.13116,good
-1.276116,2.329945,0.803487,-0.286589,-0.769024,-1.192267,0.213228,0.573542,0.854576,'not good'
0.198239,1.945272,-2.332882,-0.531225,1.448148,-0.713909,1.831863,1.298718,-1.10701,'not good'
-1.971103,-2.275749,-1.597777,-0.337237,-0.680247,0.001742,0.959726,0.796221,-0.636395,good
-1.016761,-0.181617,0.228346,-0.607272,0.832803,-0.316972,-0.51508,0.441247,-0.1754,'not good'
-3.03515,-0.400841,-2.131944,0.973294,0.916494,0.784845,1.399462,-0.908483,0.538345,good
-0.07606,0.541846,-0.533802,0.074293,-0.361012,-0.79715,0.437375,0.58171,-0.405066,good
0.155115,0.944029,-0.781625,-0.181081,2.564808,1.008754,-0.634766,0.90572,-0.100201,'not good'
-3.317786,-0.139091,-0.60555,0.634451,-0.910741,0.128141,1.119308,0.051849,-0.338624,good
3.113862,1.149102,-0.498098,0.839108,-0.321413,0.82247,-0.609082,-0.64068,-0.07182,good
1.733416,-0.486881,0.754409,0.441197,0.222376,0.915723,0.533698,0.076292,-0.729516,'not good'
1.210142,-0.375342,-1.105771,-0.668227,0.053134,-0.666857,0.62496,0.100951,-0.624733,'not good'
1.722988,0.4419,0.86846,-0.161659,-0.105283,-0.580566,1.233125,1.382389,0.314598,good
-1.814679,0.789492,0.980616,-2.639719,-1.483669,0.820515,-1.150583,-0.630078,1.465666,good
-2.3228,1.004196,-1.521463,0.903549,0.61033,-0.217738,-0.185421,-0.312444,-0.642415,'not good'
3.018761,-0.824235,-0.398106,-2.708545,-0.545521,4.525573,-0.606951,-0.123431,1.579312,good
-0.051628,1.46866,0.471805,0.289475,-0.922624,0.311447,-0.790314,2.18502,0.143418,good
-3.243007,0.613078,0.713831,0.208287,-0.427312,0.463221,-0.062802,-1.466379,-0.001133,good
1.210142,-0.375342,-1.105771,-0.668227,0.053134,-0.666857,0.62496,0.100951,-0.624733,'not good'
0.732737,2.438116,0.716203,-0.48659,0.857072,-0.029431,0.102682,1.892659,-0.438539,'not good'
0.980038,0.498129,0.317018,-1.301468,1.248148,-0.499447,1.177635,0.42313,0.813371,good
1.956506,-0.383692,0.658842,0.839472,0.450642,0.173411,-0.383757,-0.787333,-0.022744,good
-1.88951,-2.027856,0.95482,-1.563352,0.770286,-0.730067,0.283563,-0.352885,0.393025,good
0.940122,-1.755106,1.531687,-0.698436,0.210683,-0.941281,-1.048736,0.122107,-0.474257,good
-2.090584,0.961617,-0.623892,0.683695,-0.39129,-0.015454,-0.205406,-0.115539,0.088482,good
2.450844,0.160799,0.682065,0.47844,0.718799,-0.63865,-0.69204,0.401024,0.122519,good
1.670293,0.974724,0.463517,0.383224,-0.428382,-0.764891,-0.96848,-1.307282,-0.207887,good
2.839882,0.199963,-0.218193,0.724497,0.105079,1.55557,-1.460691,-0.847833,-0.261891,good
-0.873916,-1.851656,0.726363,0.846648,0.482663,0.814579,-0.563749,-0.146532,0.161081,good
3.136921,-0.196627,-0.746353,0.542395,-0.813594,0.78738,-0.598833,-0.547942,0.399153,good
0.200709,0.503338,-0.823539,-0.324476,0.21502,-0.612518,-0.573753,1.495464,0.305429,'not good'
1.290425,-0.515753,-0.068522,0.4202,0.56524,0.634265,0.02404,-0.19072,-0.48543,'not good'
-2.555445,-0.955179,0.635791,0.312476,0.698275,-0.322087,0.075684,-1.017337,0.367987,good
-1.630018,1.41287,-0.344965,-0.107384,-0.574178,-0.511072,-0.57165,-1.377044,-0.25274,good
1.405698,2.079467,0.232361,-4.399478,-1.247424,4.48813,0.534004,-1.477409,0.343277,good
-2.497461,0.410687,-0.390175,1.138273,0.117091,1.511369,-0.258603,-0.176639,0.303755,good
0.029429,0.426718,-1.70511,0.621261,1.418989,-1.604003,0.84164,-0.588864,0.813723,good
1.025313,-0.978127,-3.259575,0.403944,-0.199406,-0.652715,0.754288,0.535406,-0.300914,'not good'
0.084179,-1.041531,-0.199659,-0.534081,0.414894,-1.045834,-0.742505,-0.402327,-0.481133,good
3.029411,0.900981,-0.090435,1.514654,0.368035,0.652793,0.625344,-0.028176,-0.64477,'not good'
-0.873012,-3.702625,-0.244654,0.812581,0.646986,1.112864,-0.319147,0.329605,-0.597402,'not good'
1.614363,-0.246144,0.830599,0.233061,0.213866,0.906639,0.645795,0.26367,-0.674232,good
-1.005986,0.803983,-0.327817,-0.835305,0.196703,-0.687265,-0.690625,0.996319,-0.069193,good
0.949076,0.781511,-0.347074,-0.305766,-0.042934,0.496001,0.409393,-0.421068,-0.888277,'not good'
-2.078229,-0.449423,1.504342,0.037908,1.840029,0.369637,-0.423719,-1.573954,-0.195674,good
1.307144,-0.816925,2.27439,0.326631,1.0125,0.798788,-1.514442,0.665816,-0.372378,good
1.007288,1.319671,-0.813549,0.854436,1.435444,-0.149048,1.765352,0.211554,0.557738,good
-2.090054,-0.021763,-1.178097,0.582042,0.659018,0.438686,0.44737,0.505417,0.815724,good
-0.367217,-3.24705,3.827729,-0.509102,1.822336,0.236039,-1.414382,-1.115813,0.535886,good
1.396031,-0.749607,-0.701219,-0.149583,0.239271,-0.998237,-0.323909,-0.657166,-0.367191,'not good'
-0.863508,0.574118,0.647397,1.2775,-1.208101,-0.256678,-0.49235,-0.037175,-0.852303,good
-1.968098,0.733995,-0.146094,-2.791007,-0.927978,4.588441,0.432615,-1.380805,2.821105,good
-2.110663,1.480538,-0.856357,0.102675,-1.172186,-0.242694,0.139797,-0.458804,-0.598235,good
-1.5591,-0.116845,0.362109,-1.700932,-0.351202,-1.295506,-0.887295,0.0159,0.265016,'not good'
-0.85813,-0.33646,-1.895088,-0.891408,-1.403674,-0.740478,-0.939125,-0.094217,-0.691364,'not good'
-0.129915,0.730022,-1.287715,0.896022,0.646729,0.502774,0.472574,-0.317388,0.699198,good
-0.74248,-1.106407,0.739914,1.860686,0.16795,1.474305,-0.397092,-0.430258,0.065788,good
-1.07308,-1.908507,0.66011,0.018546,0.480958,-0.004009,2.105435,0.300852,-0.440104,good
-1.084929,-0.884842,-0.943981,0.429478,1.007352,0.250168,0.089926,-0.053791,-0.008826,good
0.956545,-1.78692,-1.211418,1.140416,-0.187801,0.861534,-0.56497,0.152614,-0.700368,'not good'
-0.265352,-0.954899,2.758497,-1.860876,-0.105902,-2.054965,-1.311678,-0.404898,-0.802564,good
-0.349412,-1.262574,1.491894,1.548875,0.708991,1.96741,-0.730435,0.190651,-0.36813,good
-1.144294,-0.960059,0.680873,-1.219546,-0.103269,0.621729,-0.492928,0.267409,0.449184,good
-0.539418,1.328679,-0.895169,-4.502029,-1.212211,2.02243,0.902603,-1.020463,0.430308,'not good'
3.056288,1.853147,0.754751,0.557723,0.127808,0.328007,2.26278,-0.694851,-1.07433,'not good'
0.084798,-0.416138,-0.398982,0.584069,-0.977309,-0.206981,-0.234757,0.045886,0.2965,'not good'
2.052111,-1.135316,-0.53853,0.298968,0.427034,0.729303,-0.595837,0.412172,-0.741783,'not good'
-1.507561,1.280313,-0.85417,-0.084979,-0.623991,-0.640849,-0.019176,-0.944035,0.158769,good
1.061271,-1.61664,-0.860053,0.893612,-1.316106,-0.24334,0.466302,-0.225379,0.250207,'not good'
-0.075562,0.886488,-0.617855,-0.032567,-0.212748,0.317997,-0.321087,1.052232,-0.026645,'not good'
-2.087265,-2.995788,-0.251388,0.450723,-1.641106,-0.718892,1.448458,-0.181833,1.321441,good
-0.348962,-0.001655,-1.335645,0.040061,-0.659099,-0.080531,-1.318474,-0.294989,-1.553475,'not good'
-1.491123,0.233167,0.283671,0.364988,-0.186569,0.02532,0.273451,-0.092309,0.578022,good
0.578347,1.112744,-1.151613,0.450276,-1.450335,-0.151178,0.00578,0.383503,0.183148,'not good'
2.55386,-0.789172,-0.429751,0.976544,-1.191908,-0.099352,0.831641,0.603644,1.32596,good
2.575006,-0.671506,-0.973923,1.458142,-1.785864,-0.624241,0.586241,0.337286,0.584804,'not good'
-0.470413,-0.11931,0.234848,-0.551119,0.384815,-0.50325,-0.807129,1.262819,0.091814,good
2.088184,0.560861,-0.449295,-0.237102,-1.421628,-0.532204,-0.751523,-0.698839,-0.184995,good
0.156666,0.186573,0.926663,-0.493386,-0.174051,0.611834,-1.145856,0.732161,-0.280034,good
3.276533,2.09791,-0.159349,0.483674,0.521127,0.392464,1.086659,-0.339338,-0.29661,'not good'
-1.683269,1.236634,-0.399024,0.453064,1.688709,0.937375,0.870218,0.921708,0.545198,good
0.197809,0.205031,-0.388425,0.941169,-0.875049,-0.344667,-0.314043,-0.538203,0.249458,good
-1.666911,0.288241,0.643824,-0.906007,1.020151,-0.723435,-0.206331,-0.263763,0.154077,good
0.918593,-0.268933,-0.219864,1.451258,-0.537565,0.57392,-0.122906,-0.220552,1.044572,good
-1.795417,-0.147029,1.797274,-0.500871,-0.356664,-1.140296,-0.632933,-0.790714,0.008122,good
1.335052,0.473563,-2.662272,-2.047594,-1.18825,0.914713,-0.048277,-0.679829,0.491904,good
-1.718893,-1.403809,0.384813,-0.231682,-0.468403,0.637932,0.035671,-0.152624,-0.318423,good
-1.366601,1.239568,0.791945,-0.759941,0.334106,0.269206,0.686621,0.388002,-0.076863,good
-0.795854,2.398589,0.579861,-1.609766,-0.481426,-1.169605,-0.104672,0.383656,-0.28661,'not good'
-1.273241,0.297499,1.738756,0.473267,0.840588,0.953261,0.923788,0.695098,0.699838,good
-2.226038,-0.253837,-0.31572,0.650424,0.901075,0.983501,0.122807,0.009026,0.449145,good
2.088184,0.560861,-0.449295,-0.237102,-1.421628,-0.532204,-0.751523,-0.698839,-0.184995,good
0.215294,-1.401072,-0.205704,0.774919,-1.336545,0.241413,0.094672,-0.329164,1.405466,good
5.459006,1.267174,-4.045373,-8.529365,0.132748,5.225824,-0.758424,-0.735963,3.633122,'not good'
-0.793325,2.534726,1.005085,-0.66181,-0.156473,0.345572,0.024492,0.753272,-0.151552,good
-1.459768,0.966077,0.810021,-1.190723,1.078967,0.872589,0.241414,-0.493267,0.686421,good
0.569962,-0.778285,0.449581,-0.901488,1.251895,0.220893,-0.552196,0.056401,-1.008841,'not good'
0.46173,-0.610071,0.692319,-0.155997,0.584227,1.481204,0.531684,0.011379,-1.514113,'not good'
-1.990389,-1.463715,-2.779964,-0.012775,-1.095898,-0.213818,-0.523192,0.966555,-0.883829,'not good'
-1.78635,1.329714,-0.689966,-0.64212,-0.419989,-0.098721,-0.145389,-0.440252,-0.713791,'not good'
2.628527,-0.075041,-0.301609,-0.862595,-0.553711,-0.741263,1.161675,-0.767833,-0.06888,'not good'
2.584371,-0.990809,-1.994507,-0.27309,-0.898657,-0.698212,-0.1701,-0.888358,0.428978,good
-0.719211,-0.69573,-0.003046,0.280159,-2.462353,0.089586,0.2405,0.015031,-0.770505,good
-0.408336,-1.309653,0.486144,0.402628,0.959292,1.106684,0.080672,-0.016593,-0.403537,good
-2.914999,0.730871,0.486247,0.572119,-0.891307,0.507019,-0.130279,-0.294712,0.34102,good
-1.18248,-0.353693,0.1919,0.554763,0.030711,0.005056,-0.151644,0.163486,-0.807528,good
-0.615706,-0.713181,0.382265,0.250329,-0.800862,1.360597,-0.803522,-0.011896,-0.380209,good
1.892487,1.622827,1.418854,-2.059852,-1.045641,4.791644,0.974957,-0.2751,0.061186,'not good'
-2.018488,-0.697395,-2.865489,0.99558,2.05483,0.586736,-0.836849,0.374322,0.083957,'not good'
-0.370637,0.982323,1.372575,-0.833266,-1.025065,0.144665,0.75963,1.098327,0.309765,good
0.300134,-0.46893,-0.164343,-0.451004,-0.159486,1.028373,-1.888661,0.152486,-0.945475,good
-2.638187,0.57536,-0.087015,0.655733,-0.072244,-0.502961,-0.367165,-0.121891,-0.082081,good
0.487122,-1.793209,0.583131,-1.230152,-0.179962,-0.45021,0.340863,1.7361,0.399801,'not good'
-1.073178,0.495831,-0.040276,0.23017,-0.885639,0.840715,-0.599989,0.157167,0.248555,good
-0.173865,2.426205,-0.059454,0.199889,-0.584268,0.152434,0.90946,0.893422,-0.231376,good
2.843626,0.839139,-0.910106,0.067575,-0.107901,-0.1352,-0.432138,-0.046777,0.184548,'not good'
2.483111,2.028988,0.870593,-1.004485,1.108271,-0.804385,1.884726,0.087013,-0.584429,'not good'
2.215508,-3.060557,0.37847,0.561699,-1.933895,0.468496,0.841055,1.185781,1.084694,'not good'
-1.739123,-0.279216,0.737573,0.467642,-1.62395,-0.024421,0.492409,2.046541,0.433465,good
0.078567,-1.889182,0.595993,-1.844327,1.168716,-0.30735,-0.345646,0.092021,-1.331134,good
0.561598,-0.724535,0.631841,0.874996,-2.131916,0.136433,0.529334,0.800534,0.293682,good
1.100379,0.436729,-1.455957,0.968205,-1.063088,-0.350436,0.55408,1.292655,0.250552,good
-1.240802,1.555028,0.01548,0.349186,0.435476,0.130851,0.334929,0.906951,-0.498797,good
0.772737,0.050546,-1.308504,-1.036315,-0.187276,-0.902224,1.791544,0.680668,-0.529578,good
2.338922,-1.475375,0.226311,0.76779,0.485386,0.865996,-0.375623,-0.04457,-0.870075,'not good'
0.745838,0.864231,1.439001,-0.371477,0.310983,0.782027,2.539647,-0.256409,-1.297328,'not good'
2.061981,0.001763,-1.094384,-0.879123,0.988153,-0.696692,-0.514177,0.817862,-0.132053,good
-1.324267,0.54422,-1.58321,-0.259171,-1.216147,-0.129868,-0.39168,0.497688,-0.809775,good
0.881109,-0.747478,-0.279753,0.369629,-0.814525,0.171914,0.511982,1.687813,0.368185,'not good'
2.039596,-0.264662,0.910962,0.838211,1.437932,-0.036012,-1.334269,0.688348,0.229567,good
-1.901555,1.231049,0.234462,0.330004,-0.986526,0.41977,0.334376,0.565941,-0.112062,'not good'
-1.017881,-0.491862,1.552184,0.536831,-0.464957,0.42059,-1.207161,-0.171674,-0.469449,good
-0.485899,-0.131251,-0.890315,-2.08825,-1.204236,2.825632,-0.140589,-0.483504,0.468618,good
-1.957516,1.504649,0.718237,0.669817,0.40078,0.627276,0.913481,-0.263746,0.148288,good
-0.912694,-0.037763,0.750697,0.798122,-0.500223,0.795992,-0.343095,-0.362226,0.295033,good
-1.524048,1.124957,2.071557,-0.160165,-0.273694,-0.791158,-1.652249,-0.32103,-0.018895,good
2.821646,1.056742,0.534141,0.316969,0.869605,-1.131476,-0.402027,-0.480972,0.150883,good
1.57479,0.339064,-1.443834,0.537478,-1.39888,-2.150107,-0.270442,-0.884562,0.172772,'not good'
1.818258,-0.856295,-1.943841,0.468876,-0.835917,-0.769992,-0.167008,-1.032605,-0.430603,'not good'
0.109873,1.293049,1.335779,-0.72124,0.78395,0.158323,-0.100219,0.177971,-0.550229,good
3.251436,-0.319197,0.473217,1.460461,0.714059,0.569782,-1.003434,0.545135,1.1653,good
1.418789,-1.309301,-0.459413,0.801951,-0.439072,-0.070873,0.170019,0.545835,0.380053,good
2.178534,-0.514595,-0.629822,1.020846,-1.663007,-0.796351,0.955438,-0.654191,0.019558,good
0.543494,1.42493,-2.697022,0.502136,-0.376421,-1.575125,1.532135,-1.253414,1.140273,good
1.139408,0.225487,-0.544272,-0.003684,-0.56336,1.144651,0.882083,1.402777,0.008305,'not good'
0.192162,2.78207,0.257612,-1.353009,-0.382918,-0.31872,0.482806,1.671513,0.104854,'not good'
-0.548057,-1.068058,-3.701548,-1.200949,-0.120117,-0.332707,0.804634,1.126679,-0.627653,'not good'
-0.086646,-1.414465,-3.951351,-0.328265,1.85268,-0.394737,0.379655,0.620579,-0.406536,good
0.099395,0.929145,1.958338,-0.103971,0.432223,0.508354,-1.245437,-0.334265,-0.571168,good
2.83428,-0.590039,-0.809511,0.504136,0.349814,-0.24112,-0.749132,0.12204,-0.199338,'not good'
0.161534,-0.275068,-1.222056,0.584127,1.918898,1.260871,0.041173,0.083376,1.003413,good
-2.275569,0.859768,-0.720801,0.080107,1.520381,-0.444316,1.176421,0.264512,0.738251,good
-0.259165,-0.265599,-1.043853,0.621126,-0.736117,0.171974,-0.656215,-0.616956,0.07592,good
-1.220318,1.187156,-1.646608,0.889155,-0.688356,-0.721542,1.207225,-0.929319,1.454498,'not good'
-0.670536,-1.113644,-0.931134,1.026588,0.531111,0.597381,-1.797611,0.660835,-0.655869,'not good'
-0.920778,-0.799173,0.174645,0.575204,0.16302,0.420189,0.063098,-0.162224,-0.369071,good
2.081506,0.306462,0.194178,0.383263,1.090521,-1.041305,-0.589968,0.277554,-0.331122,good
1.830074,-0.881118,-0.656196,-0.389445,-0.15283,-0.016183,-0.824216,0.572492,-0.357311,'not good'
-0.487631,0.326847,0.757799,0.280969,-0.250379,-0.758035,0.532002,-0.327386,0.177124,good
-0.265352,-0.954899,2.758497,-1.860876,-0.105902,-2.054965,-1.311678,-0.404898,-0.802564,good
-0.296405,0.48142,-1.406571,0.412998,0.550003,-0.534626,-0.204986,0.527921,-0.071188,'not good'
-0.274939,-0.661844,-0.703795,-1.390046,-0.105669,-0.432813,0.904437,0.986295,-1.067437,'not good'
-0.542993,3.144048,-0.20374,1.250237,0.140465,0.777076,-1.362583,0.619851,-0.587956,'not good'
0.578347,1.112744,-1.151613,0.450276,-1.450335,-0.151178,0.00578,0.383503,0.183148,'not good'
-3.012119,-0.358501,3.020403,-1.67064,0.295747,-2.070442,-0.80844,-2.005841,0.298606,good
2.410705,1.371762,-0.540619,0.124713,-0.745701,-0.122501,-0.326422,-0.912747,-0.406497,good
1.658685,2.890279,0.779198,-5.039989,-0.461355,4.152406,1.400403,-1.802173,0.130184,'not good'
-1.768201,2.37111,-0.168073,0.133203,0.199477,0.336447,0.087136,-0.025869,-0.468648,'not good'
-0.847459,-1.098629,0.59197,-1.006856,-0.656813,-0.863451,0.158521,0.899528,-0.179772,good
-2.970512,-0.804592,0.692123,0.824051,-1.144302,0.414878,0.295819,-0.492435,-0.167609,good
-0.218614,-1.195997,-0.449355,0.522184,-0.896564,-0.678378,0.778722,-0.436696,0.347921,good
1.273446,-0.921465,1.589043,-0.057701,-0.562145,-1.542746,0.27727,-1.143142,0.708993,good
-0.434195,-1.437378,1.654535,0.322721,0.208897,0.758812,-0.175011,1.06243,0.350874,'not good'
2.234364,-0.065873,0.678085,0.770185,0.479702,-0.44613,-0.884061,0.341996,0.087246,good
-0.112013,-0.355762,1.197254,-0.220486,0.64599,0.343521,0.615695,1.853776,0.403921,good
2.896816,1.985506,1.010057,-1.108409,1.545885,-1.395757,1.805175,-0.151092,-0.410793,'not good'
-1.629128,-0.8718,0.526478,-0.834088,0.92481,-0.262977,1.097046,-0.238631,-0.151,good
3.713356,1.819802,0.403472,-0.542123,1.511763,-2.035039,1.364888,-1.023262,0.259371,'not good'
-2.895593,0.019573,0.502838,0.619875,-0.276434,-0.236122,-0.806396,-1.402785,-0.299393,good
-2.722409,-0.666931,-0.216354,0.671834,0.069437,1.060806,1.188728,0.103177,0.394613,good
-2.591845,-0.964988,-2.224231,0.091044,-2.393617,-0.244907,-0.538089,0.729967,-0.818049,'not good'
-0.558174,-2.060757,-0.369772,-0.175566,0.9803,0.119121,0.459705,0.744074,-0.479536,good
3.054269,0.593667,-0.401458,1.053229,-0.913961,-1.08704,-0.653177,-1.363808,0.180618,good
1.620726,-0.347709,0.604019,1.280995,0.946354,0.173612,-1.740288,-0.968951,0.448504,good
2.581906,-0.021928,-0.927664,0.44537,-0.104582,-1.276042,0.090552,0.138516,1.619337,'not good'
-0.85674,0.3695,-1.25427,0.263216,-0.818115,0.178147,-0.364888,0.653935,-1.512704,'not good'
0.873186,-0.291846,0.345473,-0.553648,-0.409266,1.409862,0.522986,-0.993945,-0.838186,'not good'
-0.172158,-2.052968,0.502293,0.516317,-0.813555,0.428583,0.980971,1.511412,0.609429,good
-0.557489,0.442448,1.898246,0.288152,0.029868,-0.659713,-1.738034,-0.347825,-0.947811,good
1.695379,-0.398497,0.782082,0.169621,0.224913,0.312528,0.369383,0.029512,-0.532224,'not good'
-1.289289,1.122615,0.491453,-1.472563,0.054988,-1.294266,-0.106714,0.158325,-0.106239,'not good'
1.461437,-0.367776,0.420558,0.101021,0.145638,0.637183,0.383736,-0.282605,-0.97269,'not good'
-0.833957,-1.092637,0.421968,-0.491298,-0.569184,0.079016,0.154112,1.00839,-0.286067,good
-2.464326,-1.339218,-4.142037,-1.05702,0.362029,-2.049545,0.113175,-0.078926,-0.275692,'not good'
-1.728983,0.590565,0.918645,0.953381,0.153775,0.551635,-0.299846,-0.358214,-0.394976,'not good'
-0.062738,-0.87476,1.658212,-0.653568,1.024965,0.74355,1.342168,-0.275466,-0.693075,good
1.964924,-0.86249,-0.216751,0.720458,0.353852,0.517931,-1.261635,0.314097,-0.668916,'not good'
-1.149002,1.133341,1.628939,-1.245583,0.099238,-1.903786,-0.05786,-1.30117,0.324221,good
-2.110884,0.528487,-3.12588,0.687249,0.655221,0.387771,-1.047313,0.208814,-1.234118,'not good'
-1.206664,-0.163387,1.255644,-0.3302,-1.177339,0.268166,-0.018591,-0.046268,-0.610108,good
0.046107,-1.880823,0.543004,1.506165,1.128119,0.923302,1.164337,0.17427,0.65426,good
-0.810915,0.346104,-0.281866,-0.697343,-0.827838,-0.83394,-1.50931,-1.499373,-1.043372,good
0.022327,1.834199,-0.533746,-1.039317,-0.209726,-0.774175,-0.003789,1.785557,-0.621516,'not good'
-2.046342,-0.784313,0.701378,0.202511,-1.619788,0.06778,0.082573,-0.845167,-1.249279,good
-1.744582,-2.813814,1.083891,-1.44723,-0.346993,-1.156447,0.22382,0.574936,0.527361,'not good'
0.240093,-0.838739,-0.503273,1.113882,-0.308325,1.239883,0.101692,-0.510286,0.760998,good
-0.413125,2.837751,-0.593562,-0.876865,-0.843501,-0.459117,-1.162327,0.075674,-0.637654,'not good'
1.725216,-0.490634,0.878249,-0.129962,0.09166,0.207452,0.448101,-0.115258,-0.845118,'not good'
-1.548985,-0.451064,0.159368,0.721827,0.222161,0.570348,0.968359,-1.116729,0.07436,good
-2.667466,1.10049,-1.290486,0.323119,0.846223,0.406135,0.10925,-0.562155,-0.041113,good
-1.429335,-0.015844,-1.417253,-0.418474,-0.760523,0.020166,0.848185,0.102601,-0.12715,'not good'
3.195464,0.359669,-1.687168,-0.161709,-1.737906,-0.161006,-0.002401,0.155743,1.380454,'not good'
-2.434149,0.701557,1.508571,-0.282812,-1.281825,0.077527,-0.238078,-0.996923,-0.319104,good
3.362093,0.314009,-0.727855,0.911578,-0.381036,-0.552595,0.000075,-0.231572,0.329364,good
-0.465191,2.869013,1.067267,0.374263,-0.567994,0.08326,-0.006069,1.024639,-0.628111,good
0.189333,2.196453,0.091554,-0.488508,-0.612949,1.231036,0.347204,0.962391,-0.708036,'not good'
-0.617747,-0.188152,-0.222057,-0.827991,0.152188,0.0025,0.175095,0.862863,-0.175867,good
-3.246775,-2.659875,0.475203,0.984284,-0.769033,1.20373,2.366742,-0.894352,0.145546,good
1.530583,-1.304273,-0.981937,0.877232,-1.917378,-0.907043,0.056863,-1.035548,0.283696,good
1.645297,-1.088208,-0.090973,0.846236,-0.529706,-0.161609,-1.515187,-0.672769,-0.187607,'not good'
-2.120454,-0.607771,0.997178,-0.195739,-0.720099,0.081658,-0.58123,-0.437884,-0.091667,good
1.915361,1.314809,-1.368244,-0.184435,-1.377433,0.055552,-0.350582,-0.99196,0.48325,good
2.548953,-1.839865,-0.477777,2.626432,0.618346,2.353474,-1.719035,-0.312471,-0.326093,'not good'
-2.029939,1.401884,-0.538044,0.753073,-0.186886,0.678875,-0.540442,-0.441354,0.029006,good
0.198239,1.945272,-2.332882,-0.531225,1.448148,-0.713909,1.831863,1.298718,-1.10701,'not good'
1.182884,0.587649,-2.493988,-1.690132,-0.551908,0.280698,0.32617,-0.750358,0.649537,'not good'
-0.455565,0.823179,-0.442221,0.317662,0.080064,-0.735218,-0.574958,-0.840254,0.72844,good
1.328703,0.19975,-1.53892,0.636556,-2.092463,-1.171312,0.259503,-0.664598,0.37959,good
-1.151265,-1.206712,0.513091,1.60541,0.913355,1.84015,-0.311716,-0.545312,-0.111928,'not good'
-1.108867,-0.350255,-0.458124,2.007027,-0.06171,1.051793,0.914332,-0.241313,0.801723,good
0.578129,4.651397,-1.488874,0.248243,-0.049496,-0.87331,0.585934,1.019614,0.293982,'not good'
-0.778445,0.38807,-0.673632,0.195254,-0.681127,0.285906,-1.633838,-0.264246,-1.287432,good
-3.858744,1.685533,0.051727,0.585889,0.171026,-0.298863,0.994669,-0.334787,0.311055,'not good'
3.055894,-0.12588,-0.49945,-3.633621,-0.330101,5.775822,-1.044298,-1.004932,1.227649,'not good'
1.459277,-0.138321,-0.012149,0.484434,-0.12881,0.857129,-0.239992,0.608291,0.257434,good
-3.078463,0.072346,-0.260461,0.715188,0.93999,0.787417,-0.505099,-0.954471,0.211048,good
0.410524,-0.838679,-0.550263,1.200375,-0.503374,0.759237,0.128289,-0.566155,0.76028,good
-2.957057,0.573862,0.039539,0.791349,1.260456,0.926849,-0.394339,-0.763184,0.819896,good
